depth,density,caliper,mag_suscep,scaler_tmi,total_gamma,lithology
391.0,2.2901036855465717,100.35108390938436,1.5165042344881616,828.7756795003224,56.91398089034641,polymict_lithic_breccia
391.5,2.290487548223743,99.9126530612245,1.3501449375454617,836.297504500976,57.768868041946405,polymict_lithic_breccia
392.0,2.2940000000000005,100.34576121654595,1.4837045105334257,571.8586834528869,57.77499253931524,polymict_lithic_breccia
392.5,2.291257103075653,100.34411238345368,1.3508009972555572,122.02807927445974,59.34271864152342,polymict_lithic_breccia
393.0,2.2916427952503926,100.34313855924606,1.3511342983788603,-189.09302404644433,59.75710973553505,polymict_lithic_breccia
393.5,2.258857142857144,99.8630612244898,1.4953218305339664,-313.4038800705421,59.872382633367884,polymict_lithic_breccia
394.0,2.2676428571428575,100.34209069404679,1.3518114431619768,-256.21051938956555,59.1902624785686,polymict_lithic_breccia
394.5,2.292803530769748,100.3397661661792,1.3521552868217903,-17.510726506719436,59.20557384049713,suevite
395.0,2.293191662274578,100.43690962099126,1.4303990658615748,237.6447071554607,58.42349214979354,suevite
395.5,2.2935804036119314,100.33039067647036,1.3528535166779285,344.2471645370242,58.72489205749534,suevite
396.0,2.2939697547818074,100.32333971462906,1.353207902874253,302.17233804701186,56.613111541150914,suevite
396.5,2.294359715784207,100.75571428571428,1.3892545064134931,137.84690631029838,53.268377518775736,suevite
397.0,2.2947502866191285,100.3045113569727,1.353927217803412,8.984601013587962,52.30398342519111,suevite
397.5,2.295141467286573,100.29273396115767,1.3542921465362467,-57.935030849796355,49.57198908791358,suevite
398.0,2.200285714285714,99.8630612244898,1.3711449099457136,-126.39089305755624,48.081728636102426,suevite
398.5,2.295925658119031,100.26445273555379,1.3550325465384274,-259.8332962736137,47.46206263699176,suevite
399.0,2.296318668284044,100.247948905765,1.355408017807773,-411.879317676412,47.08846231429603,suevite
399.5,2.2967122882815794,100.22986959798496,1.3876533925246628,-536.2651903057973,48.0397781099807,suevite
400.0,2.206142857142858,99.88431486880468,1.417860088501241,-606.7974430293252,49.75677760836632,suevite
400.5,2.29750135777422,100.18898454845112,1.3565555166888308,-597.2405338701915,51.83673061488718,suevite
401.0,2.297896807269323,100.16617880669733,1.3569450446735238,-511.25819966399285,52.67921332483174,suevite
401.5,2.202238095238096,100.16769679300292,1.370254683228079,-352.46174917310606,52.483841339890986,suevite
402.0,2.2986895357571004,100.11584088921599,1.3577346431794204,-203.83301615185337,51.699220149446376,suevite
402.5,2.2990868147497725,100.08830871348843,1.3581347137006246,-148.32282325637908,49.76809457292451,suevite
403.0,2.1973571428571432,100.01183673469389,1.3549128321316388,-180.46735538835142,48.0040677621993,suevite
403.5,2.2998832022326865,100.0285179280596,1.395389028218505,-267.77993879442874,48.42085803941383,suevite
404.0,2.300282310722928,99.99625931835828,1.4374765069313715,-404.9255843869823,48.55614159304353,suevite
404.5,2.210698412698413,99.96242523066576,1.474425075651161,-488.8697185798592,49.24196544269032,suevite
405.0,2.301082357200978,99.92701566498197,1.3601877789891959,-416.4995924413591,50.05874777912369,suevite
405.5,2.3014832951887874,99.94099125364431,1.360608934583421,-214.62027290811682,50.65454128767546,suevite
